date,address,latitude,longitude,day,month,year,mirid bug,mint,maxt,temp,dew,humidity,wspd,wdir,precip,R-1,R-2,R-3,R-4,R-5,R-6,R-7,R-8,R-9,R-10,R-11,R-12,R-13,R-14,R-15,R-16,R-17,R-18,R-19,R-20,bph
2015-11-28,Ratchaburi Rice Seed Center 1,14.152,100.084,28,11,2015,0,25.0,26.0,25.5,21.0,76.23,11.2,15.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,0,49807,558,5432,4031,552,2343,10680,0
2015-11-29,Ratchaburi Rice Seed Center 1,14.152,100.084,29,11,2015,0,27.0,34.0,30.7,21.9,59.84,13.0,76.13,0.0,0,0,0,0,0,0,0,0,0,23,0,0,0,49807,558,5432,4031,552,2343,10680,0
2015-11-30,Ratchaburi Rice Seed Center 1,14.152,100.084,30,11,2015,0,28.0,32.0,29.9,21.8,62.22,9.4,113.25,0.0,0,0,0,0,0,0,0,0,0,23,0,0,0,49807,558,5432,4031,552,2343,10680,0
2015-12-01,Ratchaburi Rice Seed Center 1,14.152,100.084,1,12,2015,0,29.0,35.0,32.7,22.2,54.44,14.8,93.6,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-02,Ratchaburi Rice Seed Center 1,14.152,100.084,2,12,2015,0,29.0,33.7,31.5,24.9,68.92,9.4,142.67,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-03,Ratchaburi Rice Seed Center 1,14.152,100.084,3,12,2015,0,27.0,29.0,28.0,23.5,76.62,16.6,360.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-04,Ratchaburi Rice Seed Center 1,14.152,100.084,4,12,2015,0,28.0,33.0,31.2,23.1,62.83,20.5,118.13,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-05,Ratchaburi Rice Seed Center 1,14.152,100.084,5,12,2015,0,28.0,31.0,29.0,24.2,75.62,14.8,188.25,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-06,Ratchaburi Rice Seed Center 1,14.152,100.084,6,12,2015,0,27.0,32.0,29.5,22.2,65.3,16.6,85.8,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-07,Ratchaburi Rice Seed Center 1,14.152,100.084,7,12,2015,0,25.0,30.0,27.9,20.6,64.81,13.0,70.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-08,Ratchaburi Rice Seed Center 1,14.152,100.084,8,12,2015,0,25.0,26.0,25.5,19.0,67.36,13.0,355.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-09,Ratchaburi Rice Seed Center 1,14.152,100.084,9,12,2015,0,26.0,33.0,30.5,20.9,57.05,14.8,206.13,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-10,Ratchaburi Rice Seed Center 1,14.152,100.084,10,12,2015,0,27.0,32.0,29.6,22.3,65.86,7.6,47.75,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-11,Ratchaburi Rice Seed Center 1,14.152,100.084,11,12,2015,0,26.0,33.5,31.3,22.3,60.05,11.2,118.8,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-12,Ratchaburi Rice Seed Center 1,14.152,100.084,12,12,2015,0,27.0,33.7,30.7,23.9,68.44,11.2,180.83,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-13,Ratchaburi Rice Seed Center 1,14.152,100.084,13,12,2015,0,27.0,29.0,28.0,26.0,89.09,7.6,75.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-14,Ratchaburi Rice Seed Center 1,14.152,100.084,14,12,2015,0,28.0,34.0,31.9,23.3,61.97,13.0,189.38,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-15,Ratchaburi Rice Seed Center 1,14.152,100.084,15,12,2015,0,28.0,32.0,29.8,23.2,68.25,9.4,263.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-16,Ratchaburi Rice Seed Center 1,14.152,100.084,16,12,2015,0,28.0,33.0,31.4,21.5,56.58,16.6,103.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-17,Ratchaburi Rice Seed Center 1,14.152,100.084,17,12,2015,0,25.0,28.0,26.6,17.7,58.09,27.7,66.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-18,Ratchaburi Rice Seed Center 1,14.152,100.084,18,12,2015,0,22.0,24.0,23.0,16.5,66.85,14.8,80.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,2
2015-12-19,Ratchaburi Rice Seed Center 1,14.152,100.084,19,12,2015,0,22.0,30.0,26.6,16.5,54.91,16.6,32.25,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,10
2015-12-20,Ratchaburi Rice Seed Center 1,14.152,100.084,20,12,2015,0,23.0,28.0,25.0,16.7,60.63,11.2,102.5,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,7
2015-12-21,Ratchaburi Rice Seed Center 1,14.152,100.084,21,12,2015,0,23.0,32.0,28.9,17.9,52.57,18.4,243.2,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,15
2015-12-22,Ratchaburi Rice Seed Center 1,14.152,100.084,22,12,2015,0,26.0,31.0,28.8,18.8,55.16,13.0,294.67,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-23,Ratchaburi Rice Seed Center 1,14.152,100.084,23,12,2015,0,26.0,27.0,26.5,20.5,69.77,13.0,190.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-24,Ratchaburi Rice Seed Center 1,14.152,100.084,24,12,2015,0,26.0,33.0,30.9,22.3,61.41,14.8,132.5,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-25,Ratchaburi Rice Seed Center 1,14.152,100.084,25,12,2015,0,27.0,30.5,29.1,24.7,77.69,9.4,90.75,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-26,Ratchaburi Rice Seed Center 1,14.152,100.084,26,12,2015,0,26.0,34.0,31.5,22.9,62.22,22.3,131.7,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-27,Ratchaburi Rice Seed Center 1,14.152,100.084,27,12,2015,0,27.0,32.8,30.1,23.7,70.01,18.4,78.5,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-28,Ratchaburi Rice Seed Center 1,14.152,100.084,28,12,2015,0,27.0,29.0,28.0,20.5,63.81,13.0,115.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-29,Ratchaburi Rice Seed Center 1,14.152,100.084,29,12,2015,0,27.0,33.0,30.5,19.8,53.73,20.5,107.5,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-30,Ratchaburi Rice Seed Center 1,14.152,100.084,30,12,2015,0,26.0,30.0,28.2,19.8,60.68,22.3,99.25,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2015-12-31,Ratchaburi Rice Seed Center 1,14.152,100.084,31,12,2015,0,25.0,32.0,29.9,19.5,54.39,25.9,103.2,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,42824,480,4670,3466,475,2014,9183,0
2016-01-01,Ratchaburi Rice Seed Center 1,14.152,100.084,1,1,2016,0,24.0,31.0,27.9,17.9,55.01,14.8,162.6,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-02,Ratchaburi Rice Seed Center 1,14.152,100.084,2,1,2016,0,23.4,30.0,26.7,18.1,59.88,12.9,85.67,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,2
2016-01-03,Ratchaburi Rice Seed Center 1,14.152,100.084,3,1,2016,0,23.0,25.0,24.0,18.5,71.68,7.6,330.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-04,Ratchaburi Rice Seed Center 1,14.152,100.084,4,1,2016,0,26.0,34.0,30.5,17.9,47.85,11.2,257.13,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-05,Ratchaburi Rice Seed Center 1,14.152,100.084,5,1,2016,0,25.0,31.0,27.8,19.6,63.08,9.4,200.75,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-06,Ratchaburi Rice Seed Center 1,14.152,100.084,6,1,2016,0,25.0,34.0,30.9,20.3,54.26,9.4,158.5,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-07,Ratchaburi Rice Seed Center 1,14.152,100.084,7,1,2016,0,25.0,33.0,29.6,21.6,63.47,5.4,119.25,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-08,Ratchaburi Rice Seed Center 1,14.152,100.084,8,1,2016,0,26.0,26.0,26.0,24.0,88.9,5.4,145.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-09,Ratchaburi Rice Seed Center 1,14.152,100.084,9,1,2016,0,25.0,33.0,29.7,22.6,67.81,22.3,183.75,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-10,Ratchaburi Rice Seed Center 1,14.152,100.084,10,1,2016,0,26.0,31.0,28.4,22.7,72.88,14.8,222.5,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,2
2016-01-11,Ratchaburi Rice Seed Center 1,14.152,100.084,11,1,2016,0,25.0,32.1,29.9,20.6,60.13,13.0,212.9,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-12,Ratchaburi Rice Seed Center 1,14.152,100.084,12,1,2016,0,25.0,31.6,28.5,22.4,70.62,9.4,67.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-13,Ratchaburi Rice Seed Center 1,14.152,100.084,13,1,2016,0,25.0,27.0,26.0,22.0,78.79,9.4,75.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-14,Ratchaburi Rice Seed Center 1,14.152,100.084,14,1,2016,0,27.0,35.0,31.4,23.6,64.94,20.5,201.88,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-15,Ratchaburi Rice Seed Center 1,14.152,100.084,15,1,2016,0,27.0,31.0,29.5,24.9,77.5,9.4,197.5,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-16,Ratchaburi Rice Seed Center 1,14.152,100.084,16,1,2016,0,26.0,33.0,30.7,22.8,64.22,20.5,174.8,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-17,Ratchaburi Rice Seed Center 1,14.152,100.084,17,1,2016,0,29.0,34.2,31.4,21.9,58.98,9.4,196.5,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-18,Ratchaburi Rice Seed Center 1,14.152,100.084,18,1,2016,0,26.0,27.0,26.5,26.0,97.14,11.2,100.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-19,Ratchaburi Rice Seed Center 1,14.152,100.084,19,1,2016,0,27.0,33.4,30.0,25.2,76.7,13.0,121.25,0.8,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-20,Ratchaburi Rice Seed Center 1,14.152,100.084,20,1,2016,0,26.0,31.0,29.0,25.2,80.89,14.8,143.5,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-21,Ratchaburi Rice Seed Center 1,14.152,100.084,21,1,2016,0,26.0,34.1,30.1,25.1,75.99,14.8,199.8,0.5,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-22,Ratchaburi Rice Seed Center 1,14.152,100.084,22,1,2016,0,28.0,34.8,31.7,24.0,65.27,11.2,227.67,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-23,Ratchaburi Rice Seed Center 1,14.152,100.084,23,1,2016,0,26.0,28.0,27.0,26.5,97.16,7.6,55.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-24,Ratchaburi Rice Seed Center 1,14.152,100.084,24,1,2016,0,24.0,26.4,25.4,20.7,75.81,24.1,76.75,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-25,Ratchaburi Rice Seed Center 1,14.152,100.084,25,1,2016,0,16.0,17.0,16.3,10.0,66.49,16.6,272.5,7.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-26,Ratchaburi Rice Seed Center 1,14.152,100.084,26,1,2016,0,16.0,24.0,20.5,10.8,54.2,22.3,218.5,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-27,Ratchaburi Rice Seed Center 1,14.152,100.084,27,1,2016,0,16.0,24.5,20.5,13.7,65.7,18.4,344.83,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-28,Ratchaburi Rice Seed Center 1,14.152,100.084,28,1,2016,0,19.0,21.0,20.0,15.5,75.36,14.8,335.0,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-29,Ratchaburi Rice Seed Center 1,14.152,100.084,29,1,2016,0,24.0,33.0,29.7,19.5,54.98,9.4,208.75,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-30,Ratchaburi Rice Seed Center 1,14.152,100.084,30,1,2016,0,26.0,31.0,27.9,24.4,81.81,9.4,149.25,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-01-31,Ratchaburi Rice Seed Center 1,14.152,100.084,31,1,2016,0,26.0,35.0,31.9,22.7,61.15,14.8,178.2,0.0,0,0,0,0,0,0,0,0,0,13,0,0,0,19730,174,4534,2265,154,902,3357,0
2016-02-01,Ratchaburi Rice Seed Center 1,14.152,100.084,1,2,2016,0,26.0,34.1,31.2,23.4,65.57,13.0,100.9,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-02,Ratchaburi Rice Seed Center 1,14.152,100.084,2,2,2016,0,27.0,31.6,28.9,23.8,75.37,22.3,47.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-03,Ratchaburi Rice Seed Center 1,14.152,100.084,3,2,2016,0,24.0,25.0,24.5,17.0,63.05,13.0,105.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-04,Ratchaburi Rice Seed Center 1,14.152,100.084,4,2,2016,0,24.0,32.0,29.1,18.3,53.44,16.6,69.25,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-05,Ratchaburi Rice Seed Center 1,14.152,100.084,5,2,2016,0,26.0,30.0,27.9,19.1,59.34,13.0,56.25,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-06,Ratchaburi Rice Seed Center 1,14.152,100.084,6,2,2016,0,24.0,30.0,27.5,15.1,47.33,25.9,69.5,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-07,Ratchaburi Rice Seed Center 1,14.152,100.084,7,2,2016,0,18.0,24.6,21.3,6.2,37.95,24.1,59.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-08,Ratchaburi Rice Seed Center 1,14.152,100.084,8,2,2016,0,17.0,18.0,17.5,7.0,50.16,13.0,95.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-09,Ratchaburi Rice Seed Center 1,14.152,100.084,9,2,2016,0,18.0,29.0,24.5,10.9,43.29,11.2,92.57,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-10,Ratchaburi Rice Seed Center 1,14.152,100.084,10,2,2016,0,21.0,28.0,24.4,13.0,49.75,5.4,257.25,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-11,Ratchaburi Rice Seed Center 1,14.152,100.084,11,2,2016,0,22.0,33.0,29.0,18.0,52.75,11.2,152.9,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-12,Ratchaburi Rice Seed Center 1,14.152,100.084,12,2,2016,0,24.0,32.9,28.9,22.4,69.65,13.0,149.67,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-13,Ratchaburi Rice Seed Center 1,14.152,100.084,13,2,2016,0,24.0,26.0,25.0,25.0,100.0,9.4,110.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-14,Ratchaburi Rice Seed Center 1,14.152,100.084,14,2,2016,0,26.0,34.0,31.0,24.0,68.32,14.8,158.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-15,Ratchaburi Rice Seed Center 1,14.152,100.084,15,2,2016,0,27.0,32.0,29.3,25.2,79.66,11.2,130.25,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-16,Ratchaburi Rice Seed Center 1,14.152,100.084,16,2,2016,0,27.0,33.6,31.0,24.6,70.3,14.8,156.7,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-17,Ratchaburi Rice Seed Center 1,14.152,100.084,17,2,2016,0,27.0,32.8,29.6,24.1,73.99,14.8,90.83,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-18,Ratchaburi Rice Seed Center 1,14.152,100.084,18,2,2016,0,26.0,27.0,26.5,26.0,97.14,9.4,95.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-19,Ratchaburi Rice Seed Center 1,14.152,100.084,19,2,2016,0,28.0,34.3,31.8,22.8,60.64,14.8,176.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-20,Ratchaburi Rice Seed Center 1,14.152,100.084,20,2,2016,0,26.0,32.0,29.1,24.8,79.44,13.0,149.25,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-21,Ratchaburi Rice Seed Center 1,14.152,100.084,21,2,2016,0,26.0,33.2,30.7,23.3,65.94,18.4,148.5,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-22,Ratchaburi Rice Seed Center 1,14.152,100.084,22,2,2016,0,26.0,33.4,30.1,23.2,68.18,13.0,160.17,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-23,Ratchaburi Rice Seed Center 1,14.152,100.084,23,2,2016,0,27.0,29.0,28.0,24.5,81.65,5.4,135.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-24,Ratchaburi Rice Seed Center 1,14.152,100.084,24,2,2016,0,27.0,33.1,30.7,24.1,69.3,16.6,109.5,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-25,Ratchaburi Rice Seed Center 1,14.152,100.084,25,2,2016,0,25.0,29.0,26.7,16.7,54.52,22.3,69.5,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-26,Ratchaburi Rice Seed Center 1,14.152,100.084,26,2,2016,0,24.0,34.0,29.9,16.2,44.32,20.5,64.33,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-27,Ratchaburi Rice Seed Center 1,14.152,100.084,27,2,2016,0,25.0,30.0,27.2,14.9,47.25,16.6,152.67,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-28,Ratchaburi Rice Seed Center 1,14.152,100.084,28,2,2016,0,25.0,27.0,26.0,15.5,52.61,11.2,80.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-02-29,Ratchaburi Rice Seed Center 1,14.152,100.084,29,2,2016,0,26.0,32.0,29.7,16.5,45.49,14.8,112.38,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,15646,138,3595,1796,122,715,2662,0
2016-03-01,Ratchaburi Rice Seed Center 1,14.152,100.084,1,3,2016,0,24.0,32.6,29.4,11.1,32.57,14.8,111.3,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-02,Ratchaburi Rice Seed Center 1,14.152,100.084,2,3,2016,0,25.0,32.7,29.4,13.7,38.98,18.4,62.83,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-03,Ratchaburi Rice Seed Center 1,14.152,100.084,3,3,2016,0,26.0,29.0,27.5,19.5,63.5,9.4,60.0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-04,Ratchaburi Rice Seed Center 1,14.152,100.084,4,3,2016,0,26.0,34.7,31.4,22.2,60.48,14.8,152.38,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-05,Ratchaburi Rice Seed Center 1,14.152,100.084,5,3,2016,0,28.0,32.0,30.2,23.8,69.46,14.8,178.75,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-06,Ratchaburi Rice Seed Center 1,14.152,100.084,6,3,2016,0,29.0,35.2,32.7,23.1,57.84,16.6,175.5,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-07,Ratchaburi Rice Seed Center 1,14.152,100.084,7,3,2016,0,29.0,36.0,32.6,24.1,62.32,16.6,169.17,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-08,Ratchaburi Rice Seed Center 1,14.152,100.084,8,3,2016,0,29.0,29.5,29.2,25.0,78.1,14.8,155.0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-09,Ratchaburi Rice Seed Center 1,14.152,100.084,9,3,2016,0,29.0,37.1,33.4,23.6,58.55,16.6,179.25,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-10,Ratchaburi Rice Seed Center 1,14.152,100.084,10,3,2016,0,28.0,32.0,30.2,24.8,74.0,18.4,158.0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-11,Ratchaburi Rice Seed Center 1,14.152,100.084,11,3,2016,0,28.0,36.0,33.6,24.2,59.81,16.6,171.9,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-12,Ratchaburi Rice Seed Center 1,14.152,100.084,12,3,2016,0,29.0,35.3,32.4,24.1,62.45,24.1,174.17,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-13,Ratchaburi Rice Seed Center 1,14.152,100.084,13,3,2016,0,29.0,30.0,29.5,24.5,74.68,20.5,170.0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-14,Ratchaburi Rice Seed Center 1,14.152,100.084,14,3,2016,0,28.0,36.4,33.3,24.3,60.97,16.6,165.63,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-15,Ratchaburi Rice Seed Center 1,14.152,100.084,15,3,2016,0,28.0,33.0,30.9,25.4,73.74,20.5,159.75,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-16,Ratchaburi Rice Seed Center 1,14.152,100.084,16,3,2016,0,30.0,36.8,34.1,22.6,52.69,18.4,184.4,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-17,Ratchaburi Rice Seed Center 1,14.152,100.084,17,3,2016,0,28.0,36.9,32.7,24.4,64.07,18.4,205.33,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-18,Ratchaburi Rice Seed Center 1,14.152,100.084,18,3,2016,0,29.0,30.0,29.5,26.5,84.09,18.4,165.0,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-19,Ratchaburi Rice Seed Center 1,14.152,100.084,19,3,2016,0,29.0,36.8,33.2,24.6,61.69,20.5,180.25,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-20,Ratchaburi Rice Seed Center 1,14.152,100.084,20,3,2016,0,30.0,34.0,31.8,25.2,68.67,18.4,166.5,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
2016-03-21,Ratchaburi Rice Seed Center 1,14.152,100.084,21,3,2016,0,29.0,37.1,34.0,23.7,56.28,16.6,170.4,0.0,0,0,0,0,0,0,0,0,0,8,0,0,0,12563,111,2887,1442,98,574,2137,0
