province_th,province_en,lat,lon,variety_raw,area_rai,year,crop_season,variety_norm,source_file
บึงกาฬ,Bueng Kan,18.15978846,103.6703269,กขไม่ไวแสง,1220,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
บุรีรัมย์,Buri Ram,14.89489362,102.9742287,กขไม่ไวแสง,1317,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ฉะเชิงเทรา,Chachoengsao,13.68568478,101.1367174,กขไม่ไวแสง,297252,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชัยนาท,Chai Nat,15.15194231,100.0815577,กขไม่ไวแสง,382414,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชัยภูมิ,Chaiyaphum,15.97104065,101.9395366,กขไม่ไวแสง,3332,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
จันทบุรี,Chanthaburi,12.67759036,102.1161687,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เชียงใหม่,Chiang Mai,18.8569697,98.9199899,กขไม่ไวแสง,4780,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เชียงราย,Chiang Rai,19.88303252,99.92217886,กขไม่ไวแสง,28276,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชลบุรี,Chon Buri,13.15463158,101.0628947,กขไม่ไวแสง,22502,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชุมพร,Chumphon,10.3336087,99.18683478,กขไม่ไวแสง,16,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กาฬสินธุ์,Kalasin,16.58667669,103.6133985,กขไม่ไวแสง,51072,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กำแพงเพชร,Kamphaeng Phet,16.37223377,99.65637662,กขไม่ไวแสง,413982,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กาญจนบุรี,Kanchanaburi,14.22504255,99.4401383,กขไม่ไวแสง,6627,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ขอนแก่น,Khon Kaen,16.35285,102.598805,กขไม่ไวแสง,5947,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กระบี่,Krabi,8.009243243,98.93368468,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ลำปาง,Lampang,18.34986458,99.50325,กขไม่ไวแสง,12957,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ลำพูน,Lamphun,18.36132,98.96236,กขไม่ไวแสง,772,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เลย,Loei,17.41748315,101.6434157,กขไม่ไวแสง,87,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ลพบุรี,Lop Buri,15.02860833,100.7969417,กขไม่ไวแสง,123508,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
แม่ฮ่องสอน,Mae Hong Son,18.766,98.06297674,กขไม่ไวแสง,195,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
มหาสารคาม,Maha Sarakham,15.98990226,103.1893308,กขไม่ไวแสง,34894,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
มุกดาหาร,Mukdahan,16.53405769,104.5682885,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครนายก,Nakhon Nayok,14.18082927,101.1229756,กขไม่ไวแสง,123709,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครปฐม,Nakhon Pathom,13.87357143,100.1243048,กขไม่ไวแสง,159014,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครพนม,Nakhon Phanom,17.31057447,104.4821915,กขไม่ไวแสง,3275,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครราชสีมา,Nakhon Ratchasima,15.08644014,102.1976901,กขไม่ไวแสง,11663,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครสวรรค์,Nakhon Sawan,15.67782946,100.1931783,กขไม่ไวแสง,633711,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครศรีธรรมราช,Nakhon Si Thammarat,8.34487574,99.86193491,กขไม่ไวแสง,92487,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
น่าน,Nan,18.8794898,100.8094286,กขไม่ไวแสง,86,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นราธิวาส,Narathiwat,6.234092105,101.7531711,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
หนองบัวลำภู,Nong Bua Lam Phu,17.18251724,102.3142586,กขไม่ไวแสง,4516,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
หนองคาย,Nong Khai,17.91401639,102.8044262,กขไม่ไวแสง,3173,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นนทบุรี,Nonthaburi,13.88841176,100.4345882,กขไม่ไวแสง,84608,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ปทุมธานี,Pathum Thani,14.04674576,100.6253898,กขไม่ไวแสง,214893,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ปัตตานี,Pattani,6.756087719,101.3607456,กขไม่ไวแสง,8637,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พังงา,Phang-nga,8.655536232,98.27214493,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พัทลุง,Phatthalung,7.54880303,100.0667121,กขไม่ไวแสง,26499,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พะเยา,Phayao,19.28419403,100.0843134,กขไม่ไวแสง,10981,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เพชรบูรณ์,Phetchabun,16.27352174,101.110113,กขไม่ไวแสง,9939,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เพชรบุรี,Phetchaburi,13.04547253,99.88163736,กขไม่ไวแสง,10740,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พิจิตร,Phichit,16.25902273,100.3543182,กขไม่ไวแสง,512816,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พิษณุโลก,Phitsanulok,16.87664516,100.3781935,กขไม่ไวแสง,371420,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อยุธยา,Phra Nakhon Si Ayutthaya,14.37482039,100.5316117,กขไม่ไวแสง,528349,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
แพร่,Phrae,18.15474026,100.0967013,กขไม่ไวแสง,9032,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ภูเก็ต,Phuket,7.887342105,98.36747368,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ปราจีนบุรี,Prachin Buri,13.99596825,101.5334444,กขไม่ไวแสง,71942,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.87997872,99.66968085,กขไม่ไวแสง,391,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ระนอง,Ranong,9.84295,98.57283333,กขไม่ไวแสง,0,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ราชบุรี,Ratchaburi,13.60378641,99.80105825,กขไม่ไวแสง,5531,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ระยอง,Rayong,12.77290909,101.4139394,กขไม่ไวแสง,2085,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ร้อยเอ็ด,Roi Et,15.94159686,103.8014241,กขไม่ไวแสง,58975,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สระแก้ว,Sa kaeo,13.72012069,102.3403103,กขไม่ไวแสง,2938,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สกลนคร,Sakon Nakhon,17.40146774,103.8297419,กขไม่ไวแสง,3285,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สมุทรปราการ,Samut Prakarn,13.61855102,100.655449,กขไม่ไวแสง,10783,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สมุทรสาคร,Samut Sakhon,13.58789744,100.2134103,กขไม่ไวแสง,1891,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สมุทรสงคราม,Samut Songkhram,13.43411429,99.95694286,กขไม่ไวแสง,881,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สระบุรี,Saraburi,14.55531481,100.8865463,กขไม่ไวแสง,72841,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สตูล,Satun,6.695068182,99.72796591,กขไม่ไวแสง,62,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ศรีสะเกษ,Si Sa Ket,14.94141872,104.3277783,กขไม่ไวแสง,2727,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สิงห์บุรี,Sing Buri,14.88357143,100.3582143,กขไม่ไวแสง,139442,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สงขลา,Songkhla,7.117804348,100.5218768,กขไม่ไวแสง,50231,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุโขทัย,Sukhothai,17.1496,99.79715294,กขไม่ไวแสง,273994,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุพรรณบุรี,Suphan Buri,14.53585185,100.015287,กขไม่ไวแสง,713998,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุราษฎร์ธานี,Surat Thani,9.228121053,99.40556316,กขไม่ไวแสง,963,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุรินทร์,Surin,14.93708228,103.669962,กขไม่ไวแสง,3883,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ตาก,Tak,16.84066102,98.83098305,กขไม่ไวแสง,2566,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ตรัง,Trang,7.479578947,99.55433333,กขไม่ไวแสง,182,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ตราด,Trat,12.10803774,102.4909057,กขไม่ไวแสง,381,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุบลราชธานี,Ubon Ratchathani,15.27789498,105.0215845,กขไม่ไวแสง,76761,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุดรธานี,Udon Thani,17.40975974,102.883539,กขไม่ไวแสง,11916,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุทัยธานี,Uthai Thani,15.37220588,99.80179412,กขไม่ไวแสง,142348,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุตรดิตถ์,Uttaradit,17.63522727,100.3226667,กขไม่ไวแสง,102665,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ยะลา,Yala,6.389631579,101.2610877,กขไม่ไวแสง,223,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ยโสธร,Yasothon,15.83362821,104.3002051,กขไม่ไวแสง,12356,2017,off_season,กขไม่ไวแสง,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อำนาจเจริญ,Amnat Charoen,15.85274545,104.7030364,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อ่างทอง,Ang Thong,14.61094444,100.3843056,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กรุงเทพ,Bangkok,13.75785621,100.5558824,สุพรรณบุรี 60-90,328,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
บึงกาฬ,Bueng Kan,18.15978846,103.6703269,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
บุรีรัมย์,Buri Ram,14.89489362,102.9742287,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ฉะเชิงเทรา,Chachoengsao,13.68568478,101.1367174,สุพรรณบุรี 60-90,12283,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชัยนาท,Chai Nat,15.15194231,100.0815577,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชัยภูมิ,Chaiyaphum,15.97104065,101.9395366,สุพรรณบุรี 60-90,3659,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
จันทบุรี,Chanthaburi,12.67759036,102.1161687,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เชียงใหม่,Chiang Mai,18.8569697,98.9199899,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เชียงราย,Chiang Rai,19.88303252,99.92217886,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชลบุรี,Chon Buri,13.15463158,101.0628947,สุพรรณบุรี 60-90,2593,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ชุมพร,Chumphon,10.3336087,99.18683478,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กาฬสินธุ์,Kalasin,16.58667669,103.6133985,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กำแพงเพชร,Kamphaeng Phet,16.37223377,99.65637662,สุพรรณบุรี 60-90,2504,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กาญจนบุรี,Kanchanaburi,14.22504255,99.4401383,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ขอนแก่น,Khon Kaen,16.35285,102.598805,สุพรรณบุรี 60-90,102,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
กระบี่,Krabi,8.009243243,98.93368468,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ลำปาง,Lampang,18.34986458,99.50325,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ลำพูน,Lamphun,18.36132,98.96236,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เลย,Loei,17.41748315,101.6434157,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ลพบุรี,Lop Buri,15.02860833,100.7969417,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
แม่ฮ่องสอน,Mae Hong Son,18.766,98.06297674,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
มหาสารคาม,Maha Sarakham,15.98990226,103.1893308,สุพรรณบุรี 60-90,296,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
มุกดาหาร,Mukdahan,16.53405769,104.5682885,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครนายก,Nakhon Nayok,14.18082927,101.1229756,สุพรรณบุรี 60-90,1009,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครปฐม,Nakhon Pathom,13.87357143,100.1243048,สุพรรณบุรี 60-90,340,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครพนม,Nakhon Phanom,17.31057447,104.4821915,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครราชสีมา,Nakhon Ratchasima,15.08644014,102.1976901,สุพรรณบุรี 60-90,1477,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครสวรรค์,Nakhon Sawan,15.67782946,100.1931783,สุพรรณบุรี 60-90,6252,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นครศรีธรรมราช,Nakhon Si Thammarat,8.34487574,99.86193491,สุพรรณบุรี 60-90,1209,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
น่าน,Nan,18.8794898,100.8094286,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นราธิวาส,Narathiwat,6.234092105,101.7531711,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
หนองบัวลำภู,Nong Bua Lam Phu,17.18251724,102.3142586,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
หนองคาย,Nong Khai,17.91401639,102.8044262,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
นนทบุรี,Nonthaburi,13.88841176,100.4345882,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ปทุมธานี,Pathum Thani,14.04674576,100.6253898,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ปัตตานี,Pattani,6.756087719,101.3607456,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พังงา,Phang-nga,8.655536232,98.27214493,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พัทลุง,Phatthalung,7.54880303,100.0667121,สุพรรณบุรี 60-90,287,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พะเยา,Phayao,19.28419403,100.0843134,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เพชรบูรณ์,Phetchabun,16.27352174,101.110113,สุพรรณบุรี 60-90,232,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
เพชรบุรี,Phetchaburi,13.04547253,99.88163736,สุพรรณบุรี 60-90,87,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พิจิตร,Phichit,16.25902273,100.3543182,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
พิษณุโลก,Phitsanulok,16.87664516,100.3781935,สุพรรณบุรี 60-90,836,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อยุธยา,Phra Nakhon Si Ayutthaya,14.37482039,100.5316117,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
แพร่,Phrae,18.15474026,100.0967013,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ภูเก็ต,Phuket,7.887342105,98.36747368,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ปราจีนบุรี,Prachin Buri,13.99596825,101.5334444,สุพรรณบุรี 60-90,671,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.87997872,99.66968085,สุพรรณบุรี 60-90,82,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ระนอง,Ranong,9.84295,98.57283333,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ราชบุรี,Ratchaburi,13.60378641,99.80105825,สุพรรณบุรี 60-90,129,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ระยอง,Rayong,12.77290909,101.4139394,สุพรรณบุรี 60-90,741,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ร้อยเอ็ด,Roi Et,15.94159686,103.8014241,สุพรรณบุรี 60-90,784,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สระแก้ว,Sa kaeo,13.72012069,102.3403103,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สกลนคร,Sakon Nakhon,17.40146774,103.8297419,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สมุทรปราการ,Samut Prakarn,13.61855102,100.655449,สุพรรณบุรี 60-90,2835,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สมุทรสาคร,Samut Sakhon,13.58789744,100.2134103,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สมุทรสงคราม,Samut Songkhram,13.43411429,99.95694286,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สระบุรี,Saraburi,14.55531481,100.8865463,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สตูล,Satun,6.695068182,99.72796591,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ศรีสะเกษ,Si Sa Ket,14.94141872,104.3277783,สุพรรณบุรี 60-90,206,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สิงห์บุรี,Sing Buri,14.88357143,100.3582143,สุพรรณบุรี 60-90,574,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สงขลา,Songkhla,7.117804348,100.5218768,สุพรรณบุรี 60-90,356,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุโขทัย,Sukhothai,17.1496,99.79715294,สุพรรณบุรี 60-90,18512,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุพรรณบุรี,Suphan Buri,14.53585185,100.015287,สุพรรณบุรี 60-90,957,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุราษฎร์ธานี,Surat Thani,9.228121053,99.40556316,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
สุรินทร์,Surin,14.93708228,103.669962,สุพรรณบุรี 60-90,202,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ตาก,Tak,16.84066102,98.83098305,สุพรรณบุรี 60-90,127,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ตรัง,Trang,7.479578947,99.55433333,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ตราด,Trat,12.10803774,102.4909057,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุบลราชธานี,Ubon Ratchathani,15.27789498,105.0215845,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุดรธานี,Udon Thani,17.40975974,102.883539,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุทัยธานี,Uthai Thani,15.37220588,99.80179412,สุพรรณบุรี 60-90,403,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
อุตรดิตถ์,Uttaradit,17.63522727,100.3226667,สุพรรณบุรี 60-90,6034,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ยะลา,Yala,6.389631579,101.2610877,สุพรรณบุรี 60-90,0,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
ยโสธร,Yasothon,15.83362821,104.3002051,สุพรรณบุรี 60-90,980,2017,off_season,สุพรรณบุรี 60-90,Varieties-production volume of rice off-season Rai(unit) 2017.csv
